Elem,xc,yc,s11,s22,s12,e11,e22,g12
384,0.972222222222222,0.306666666666667,100000230.239128,2193.47918567434,-899.100053438701,0.000476188439025584,-0.000142847026631204,-1.11317149473363e-08
385,0.0277777777777778,0.333333333333333,94839756.7543344,13239505.4156136,-9075709.34102722,0.000432704310141192,-7.24401029080319e-05,-0.000112365925174623
386,0.0138888888888889,0.346666666666667,105339612.747655,31601883.8242964,-16692259.9127917,0.000456471655239837,0,-0.000206666075110755
387,0.0694444444444444,0.333333333333333,97945341.2138026,6485925.85210547,-5606264.42234325,0.000457140778372243,-0.000109036554819216,-6.94108928480593e-05
388,0.0555555555555556,0.346666666666667,103383477.625251,15802621.6768885,-9502842.37951312,0.000469727100581829,-7.24401029080319e-05,-0.000117654238984448
389,0.111111111111111,0.333333333333333,99349585.1619043,3171531.80293918,-2675937.26435973,0.00046856250295725,-0.000126825446407772,-3.31306518444538e-05
390,0.0972222222222222,0.346666666666667,100702216.693836,7312988.49611538,-4099408.99771761,0.000469087238785719,-0.000109036554819216,-5.07545875907895e-05
391,0.152777777777778,0.333333333333333,99817920.5466622,1479751.91234776,-846823.531198268,0.000473209499871228,-0.000135550591674528,-1.04844818148357e-05
392,0.138888888888889,0.346666666666667,99056162.1286757,3083504.8929706,-1025407.42629986,0.000467291003146593,-0.000126825446407772,-1.26955205160936e-05
393,0.194444444444444,0.333333333333333,99924944.4033699,608875.454755481,116551.622958996,0.000474963246509254,-0.000139850513648836,1.44302009377805e-06
394,0.180555555555556,0.346666666666667,98387129.3758454,1050514.56110272,452335.701568386,0.000467009404797689,-0.000135550591674528,5.60034678132287e-06
395,0.236111111111111,0.333333333333333,99927961.4046005,171914.416367844,526526.850636423,0.00047560184323662,-0.000141935590500059,6.51890386502239e-06
396,0.222222222222222,0.346666666666667,98321237.3969946,127763.352842893,1003266.1355203,0.000468013849481627,-0.000139850513648836,1.2421390249299e-05
397,0.277777777777778,0.333333333333333,99916882.2682348,-31258.8617376201,625329.118532729,0.000475839332984553,-0.000142887254962895,7.74217003897664e-06
398,0.263888888888889,0.346666666666667,98545647.0377351,-242779.893691771,1075488.40837007,0.000469611814313536,-0.000141935590500059,1.33155707702961e-05
399,0.319444444444444,0.333333333333333,99914387.5665727,-109861.248713542,572321.190410692,0.00047593974257708,-0.000143257988184216,7.08588140508476e-06
400,0.305555555555556,0.346666666666667,98864708.6056133,-346910.960524056,935628.010400584,0.00047127991377986,-0.000142887254962895,1.15839658430549e-05
401,0.361111111111111,0.333333333333333,99921392.8506975,-125341.115342285,461693.266048689,0.000475995215168096,-0.000143341709383579,5.7162023415552e-06
402,0.347222222222222,0.346666666666667,99175864.4248884,-331418.191218823,729122.046900638,0.000472739475629781,-0.000143257988184216,9.02722534257933e-06
403,0.402777777777778,0.333333333333333,99933876.016198,-112215.811866712,343374.430285189,0.0004760359083798,-0.000143297041032029,4.25130247019758e-06
404,0.388888888888889,0.346666666666667,99435672.8767245,-271057.107534215,527347.060436974,0.000473890428614213,-0.000143341709383579,6.52905884350539e-06
405,0.444444444444444,0.333333333333333,99948028.5563575,-89170.4342177697,240036.500723873,0.000476070379460109,-0.000143207519052976,2.97188048515272e-06
406,0.430555555555556,0.346666666666667,99633448.8393964,-202343.964907181,359408.849879436,0.000474734057280326,-0.000143297041032029,4.44982385565016e-06
407,0.486111111111111,0.333333333333333,99961371.8785425,-65553.3812122419,159038.333555987,0.00047610018044241,-0.000143114118784643,1.9690460345027e-06
408,0.472222222222222,0.346666666666667,99774251.8418577,-141303.448567715,232143.834681906,0.000475317347030609,-0.000143207519052976,2.87416176272836e-06
409,0.527777777777778,0.333333333333333,99972661.5917464,-45378.817347087,100045.126606825,0.000476125120175955,-0.000143034177594624,1.23865394846545e-06
410,0.513888888888889,0.346666666666667,99869058.0857691,-93247.5190442689,141998.008665952,0.000475700154007059,-0.000143114118784643,1.75807058348321e-06
411,0.569444444444445,0.333333333333333,99981515.1646996,-29798.8741340153,59503.4815536641,0.000476145022985428,-0.000142972635350209,7.36709771616793e-07
412,0.555555555555555,0.346666666666667,99929647.7201004,-58282.9788408875,81632.0284295692,0.000475938726732156,-0.000143034177594624,1.01068225674705e-06
413,0.611111111111111,0.333333333333333,99988054.7415136,-18582.4369289279,33047.2701908707,0.000476160140345678,-0.000142928565997062,4.09156678553638e-07
414,0.597222222222222,0.346666666666667,99966312.4237629,-34359.6964150369,43278.8992916445,0.000476079144441369,-0.000142972635350209,5.35833991229884e-07
415,0.652777777777778,0.333333333333333,99992641.9704771,-10951.8784754276,16642.9241145327,0.000476171083495332,-0.00014289878318866,2.06055250941833e-07
416,0.638888888888889,0.346666666666667,99987116.5892154,-18863.8826183975,20214.969637705,0.000476156075019052,-0.000142928565997062,2.50280576466824e-07
417,0.694444444444445,0.333333333333333,99995708.349292,-6019.55428626016,7022.10662670395,0.0004761786391218,-0.00014287967647178,8.69403677591918e-08
418,0.680555555555555,0.346666666666667,99997930.4880003,-9365.32321848348,7211.19643855121,0.000476194000404599,-0.00014289878318866,8.9281479715396e-08
419,0.736111111111111,0.333333333333333,99997661.2626185,-2987.38006953523,1746.8273966337,0.000476183607031616,-0.000142868027423119,2.16273868154648e-08
420,0.722222222222222,0.346666666666667,100002784.993375,-3896.5610614121,488.023401371054,0.000476209304579492,-0.00014287967647178,6.04219449316544e-09
421,0.777777777777778,0.333333333333333,99998841.823573,-1214.93119888753,-889.279665650858,0.000476186696680632,-0.000142861273706051,-1.10101291937725e-08
422,0.763888888888889,0.346666666666667,100004308.153717,-993.312739886343,-2529.00611584685,0.000476212410226377,-0.000142868027423119,-3.13115042914372e-08
423,0.819444444444445,0.333333333333333,99999513.7765055,-220.546439122409,-2011.31732448955,0.000476188475906844,-0.000142857498473289,-2.49020240174896e-08
424,0.805555555555555,0.346666666666667,100004130.280981,371.606023624539,-3496.9805013845,0.000476209613329401,-0.000142861273706051,-4.32959490647604e-08
425,0.861111111111111,0.333333333333333,99999867.6622767,347.003109686077,-2308.75069881375,0.000476189350292113,-0.000142855301407492,-2.85845324615036e-08
426,0.847222222222222,0.346666666666667,100003215.081317,889.845004454255,-3414.26157480617,0.000476204514894362,-0.000142857498473289,-4.22718099737907e-08
427,0.902777777777778,0.333333333333333,100000028.917286,742.284396156669,-2152.29446286614,0.00047618955348556,-0.000142853649479951,-2.66474552545332e-08
428,0.888888888888889,0.346666666666667,100002110.130593,1019.74360448867,-2824.67751378019,0.000476199067654816,-0.000142855301407492,-3.49721977896595e-08
429,0.944444444444445,0.333333333333333,100000063.19734,1126.48337904364,-1676.04903349535,0.000476189167868219,-0.00014285186893249,-2.07510832718472e-08
430,0.930555555555555,0.346666666666667,100001124.04738,1070.82342411205,-1969.69806894788,0.000476194299049297,-0.000142853649479951,-2.43867379964976e-08
431,0.986111111111111,0.333333333333333,99999985.6154719,1378.06699763238,-817.690840398421,0.000476188439025584,-0.000142850560084019,-1.01237913573138e-08
432,0.972222222222222,0.346666666666667,100000444.977837,1241.01752827689,-916.716444849104,0.000476190822250375,-0.00014285186893249,-1.13498226505127e-08
433,0.0277777777777778,0.373333333333333,98163770.8443591,7682410.81331134,-10807398.2793609,0.000456471655239837,-0.000103651049714269,-0.000133805883458754
434,0.0138888888888889,0.386666666666667,121480947.513636,36444284.2540909,-24729202.8444827,0.000526417439225757,0,-0.000306171082836453
435,0.0694444444444444,0.373333333333333,99678384.4294951,3452311.02436994,-5126510.17036374,0.000469727100581829,-0.000125958115735612,-6.34710782997415e-05
436,0.0555555555555556,0.386666666666667,102569811.008675,9004222.86260607,-7347292.7654021,0.000475564495951872,-0.000103651049714269,-9.09664818573593e-05
437,0.111111111111111,0.373333333333333,99010831.4232519,1675037.59416949,-2139065.33528584,0.000469087238785719,-0.000133467675394315,-2.64836660559199e-05
438,0.0972222222222222,0.386666666666667,95808548.4671026,2291360.23565221,-1364301.86954568,0.000452957811411462,-0.000125958115735612,-1.68913564800893e-05
439,0.152777777777778,0.373333333333333,98367988.8325918,789593.906024218,-696767.465557091,0.000467291003146593,-0.000136765727351206,-8.62664481165922e-06
440,0.138888888888889,0.386666666666667,94241878.2368192,244351.638239682,635061.914213852,0.000448421774977844,-0.000133467675394315,7.86267131883817e-06
441,0.194444444444444,0.373333333333333,98172240.0961806,334216.96221979,-36224.3016325674,0.000467009404797689,-0.000138654547936354,-4.48491353546073e-07
442,0.180555555555556,0.386666666666667,94695734.9035293,-312082.27269455,1132469.86559895,0.000451377902787322,-0.000136765727351206,1.40210554788441e-05
443,0.236111111111111,0.373333333333333,98314071.4099147,103876.72924364,229506.922638682,0.000468013849481627,-0.000139954022351099,2.84151428028845e-06
444,0.222222222222222,0.386666666666667,95786272.4003955,-381573.346515734,1083140.29862408,0.000456670211449287,-0.000138654547936354,1.34103084591553e-05
445,0.277777777777778,0.373333333333333,98616929.7745853,-5170.7708578296,300275.691693623,0.000469611814313536,-0.000140905950967778,3.71769904001628e-06
446,0.263888888888889,0.386666666666667,96927770.2897833,-312013.606795777,866331.051173884,0.000462006544627724,-0.000139954022351099,1.07260034907243e-05
447,0.319444444444444,0.373333333333333,98954024.3440752,-49191.8323179036,281768.697281281,0.00047127991377986,-0.000141597138740669,3.48856482348253e-06
448,0.305555555555556,0.386666666666667,97897611.1617207,-220966.354717214,630771.545366483,0.000466494766991123,-0.000140905950967778,7.80955246644217e-06
449,0.361111111111111,0.373333333333333,99257336.8043361,-59843.5930595957,229595.131209278,0.000472739475629781,-0.000142081164925526,2.84260638640059e-06
450,0.347222222222222,0.386666666666667,98638812.9210502,-143755.259225391,429784.991675534,0.000469913997613418,-0.000141597138740669,5.3211475159828e-06
451,0.402777777777778,0.373333333333333,99500493.3533619,-54988.852076076,171641.499402382,0.000473890428614213,-0.000142405413609927,2.12508523069616e-06
452,0.388888888888889,0.386666666666667,99166098.2602787,-87215.1562768295,276598.794449999,0.000472344108605532,-0.000142081164925526,3.42455650271427e-06
453,0.444444444444444,0.373333333333333,99680834.707109,-44391.072531946,120362.913270187,0.000474734057280326,-0.000142612578498403,1.49020749763088e-06
454,0.430555555555556,0.386666666666667,99520046.8606982,-49122.7998751774,168149.157000741,0.000473975160479337,-0.000142405413609927,2.08184670572346e-06
455,0.486111111111111,0.373333333333333,99806736.4644657,-33021.3732074387,79919.2715223265,0.000475317347030609,-0.000142738296726415,9.89476695038329e-07
456,0.472222222222222,0.386666666666667,99745196.6169283,-25082.4995861389,95780.8527112067,0.000475012958889544,-0.000142612578498403,1.18585817642446e-06
457,0.527777777777778,0.373333333333333,99890105.2736457,-23090.2261220813,50359.3260822935,0.000475700154007059,-0.000142810103848647,6.23496418161729e-07
458,0.513888888888889,0.386666666666667,99880601.086986,-10861.9864513725,50069.0197331775,0.00047563742706153,-0.000142738296726415,6.19902149077436e-07
459,0.569444444444445,0.373333333333333,99942540.8229444,-15305.9693609998,29999.6356876557,0.000475938726732156,-0.000142847943886878,3.71424060894784e-07
460,0.555555555555555,0.386666666666667,99956822.9398517,-3074.92626028508,22813.6526684063,0.000475989263893951,-0.000142810103848647,2.82454747323126e-07
461,0.611111111111111,0.373333333333333,99973730.2673283,-9633.55119684711,16691.8101393483,0.000476079144441369,-0.00014286548872093,2.06660506487169e-07
462,0.597222222222222,0.386666666666667,99996033.7718536,741.91531175375,7642.7630337132,0.000476170529510762,-0.000142847943886878,9.46246851793063e-08
463,0.652777777777778,0.373333333333333,99991056.9916447,-5729.20785417035,8427.14445157245,0.000476156075019052,-0.000142871649073084,1.04336074162326e-07
464,0.638888888888889,0.386666666666667,100013384.381909,2262.68317724392,-35.2244863435689,0.000476250978937883,-0.00014286548872093,-4.36112688063234e-10
465,0.694444444444445,0.373333333333333,99999788.61815,-3171.55605280027,3568.6695780159,0.000476194000404599,-0.000142871943530942,4.41835281087682e-08
466,0.680555555555555,0.386666666666667,100018686.898861,2559.76431066915,-3336.72817757251,0.000476275804616988,-0.000142871649073084,-4.13118726747073e-08
467,0.736111111111111,0.373333333333333,100003482.654188,-1571.02501690388,890.966921414649,0.000476209304579492,-0.000142869599148921,1.10310190270385e-08
468,0.722222222222222,0.386666666666667,100017961.409563,2280.28137101606,-4265.13930424311,0.000476272749167388,-0.000142871943530942,-5.28064866239623e-08
469,0.777777777777778,0.373333333333333,100004422.763133,-611.281353279948,-465.813719507881,0.000476212410226377,-0.000142866371953777,-5.76721747962139e-09
470,0.763888888888889,0.386666666666667,100014683.370776,1789.18995931372,-4037.88415604486,0.000476257841018037,-0.000142869599148921,-4.99928514557935e-08
471,0.819444444444445,0.373333333333333,100004001.90182,-56.3245129585266,-1068.52545227374,0.000476209613329401,-0.00014286312807171,-1.32293627424368e-08
472,0.805555555555555,0.386666666666667,100010713.083817,1275.81485198066,-3345.66176134059,0.000476239668282676,-0.000142866371953777,-4.14224789499311e-08
473,0.861111111111111,0.373333333333333,100003024.971201,256.144615102559,-1259.11176086764,0.000476204514894362,-0.00014286024450831,-1.55890027535993e-08
474,0.847222222222222,0.386666666666667,100006953.569416,829.175765790045,-2540.60837306209,0.000476222403888983,-0.00014286312807171,-3.14551512855307e-08
475,0.902777777777778,0.373333333333333,100001930.706782,421.664234604686,-1202.53978763989,0.000476199067654816,-0.000142857893084761,-1.48885878469701e-08
476,0.888888888888889,0.386666666666667,100003805.463505,490.292306482792,-1763.06991327026,0.000476207897027682,-0.00014286024450831,-2.1828484640489e-08
477,0.944444444444445,0.373333333333333,100000941.628579,462.760756760836,-908.637384304042,0.000476194299049297,-0.000142856284418176,-1.12497961866215e-08
478,0.930555555555555,0.386666666666667,100001486.882704,288.517011187971,-1023.29778154408,0.000476197144417144,-0.000142857893084761,-1.26694011048315e-08
479,0.986111111111111,0.373333333333333,100000151.496645,262.746887713671,-245.075336647123,0.000476190822250375,-0.000142856108105266,-3.03426607277391e-09
480,0.972222222222222,0.386666666666667,100000255.286809,256.858225796372,-273.694674712655,0.000476191324901627,-0.000142856284418176,-3.38860073453764e-09
