"x","y","sigma_x","sigma_y","tau_xy","sigma_x_uniform","sigma_y_uniform","tau_xy_uniform","eps_x_uniform","eps_y_uniform","gamma_xy_uniform","u_uniform","v_uniform","eps_x","eps_y","gamma_xy","u_fixed","v_fixed_raw","v_fixed"
0.404166666666667,-0.012,99877351.8717858,55191.6576963993,364972.057403771,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,1.71428571428572e-06,0.000475527592259414,-0.000142419113827806,4.5187016630943e-06,0.000193102767882246,-2.67538987935475e-05,-1.53285417393661e-05
0.404166666666667,-0.00800000000000001,99923318.7282218,34506.5723001711,365635.260918064,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,1.14285714285714e-06,0.000475776032173961,-0.000142583281172221,4.52691275422365e-06,0.000193767481841317,-2.73242319182363e-05,-1.52504536023522e-05
0.404166666666667,-0.004,99969315.9960244,13807.8017890173,365936.763537363,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,5.71428571428572e-07,0.000476024636454703,-0.000142747557128659,4.53064564379593e-06,0.000194425194541167,-2.7895222146751e-05,-1.5161569558033e-05
0.404166666666667,0,100015298.224656,-6884.20109540269,365876.980336968,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,0,0.00047627315945231,-0.000142911779373773,4.52990547083865e-06,0.00019507597807894,-2.84668692642461e-05,-1.50619617152107e-05
0.404166666666667,0.004,100061220.157155,-27549.070719675,365456.680762791,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-5.71428571428572e-07,0.00047652135656367,-0.000143075786275553,4.52470176182504e-06,0.00019571985027923,-2.90391724093483e-05,-1.49516308319426e-05
0.404166666666667,0.00800000000000001,100107036.773276,-48166.5479739787,364676.985092585,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.14285714285714e-06,0.000476768984465084,-0.000143239417047413,4.51504838686057e-06,0.000196356750830295,-2.96121300775379e-05,-1.48305255584875e-05
0.404166666666667,0.012,100152703.331724,-68716.4992757959,363539.360594501,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.71428571428571e-06,0.000477015801340508,-0.000143402511899014,4.5009635121224e-06,0.000196986524345316,-3.0185740125134e-05,-1.46985646270023e-05
0.404166666666667,0.016,100198175.411447,-89178.9351510859,362045.617396919,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.28571428571428e-06,0.000477261567104725,-0.000143564912183739,4.48246954872375e-06,0.000197608911261044,-3.07599997738689e-05,-1.45556603977233e-05
0.404166666666667,0.02,100243408.951963,-109534.028383447,360197.904083307,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.85714285714286e-06,0.000477506043621325,-0.000143726460542726,4.45959309817428e-06,0.000198223546936453,-3.13349056160398e-05,-1.44017421258061e-05
0.404166666666667,0.024,100288360.292718,-129762.131723187,357998.703025788,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-3.42857142857143e-06,0.000477748994915405,-0.000143887001045422,4.43236489460499e-06,0.000198829968755192,-3.19104536202215e-05,-1.42367773768326e-05
0.404166666666667,0.028,100332986.211443,-149843.795149519,355450.825470795,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-4e-06,0.000477990187380896,-0.000144046379326583,4.40081974392413e-06,0.000199427630504711,-3.24866391375279e-05,-1.40607901853228e-05
0.404166666666667,0.032,100377243.961512,-169759.782680398,352557.406390059,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-4.57142857142857e-06,0.000478229389982458,-0.000144204442719686,4.36499646006739e-06,0.000200015922835884,-3.30634569084066e-05,-1.38738748060049e-05
0.404166666666667,0.036,100421091.308279,-189491.088725671,349321.899109817,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-5.14285714285714e-06,0.00047846637445189,-0.000144361040386712,4.3249377985025e-06,0.000200594198229278,-3.36409010699535e-05,-1.36762042332214e-05
0.404166666666667,0.04,100464486.564401,-209018.953980368,345748.069730906,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-5.71428571428571e-06,0.000478700915479023,-0.000144516023444289,4.28069038714455e-06,0.000201161798630544,-3.42189651637306e-05,-1.34680330366201e-05
0.404166666666667,0.044,100507388.624125,-228324.880856044,341839.991352032,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-6.28571428571428e-06,0.000478932790897054,-0.000144669245086159,4.23230465483468e-06,0.000201718083782595,-3.47976421440752e-05,-1.32496944555495e-05
0.404166666666667,0.048,100549756.996553,-247390.648449045,337602.038108211,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-6.85714285714286e-06,0.000479161781862325,-0.000144820560701977,4.17983475753023e-06,0.000202262458282332,-3.53769243868831e-05,-1.30215920838317e-05
0.404166666666667,0.052,100591551.837879,-266198.327045557,333038.87903597,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-7.42857142857143e-06,0.000479387673028537,-0.000144969827992425,4.1233385023501e-06,0.000202794395521718,-3.59568036988529e-05,-1.27841868351592e-05
0.404166666666667,0.056,100632733.982587,-284730.292164135,328155.471776551,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-8e-06,0.00047961025271541,-0.000145116907080668,4.06287726961444e-06,0.000203313456925564,-3.65372713271755e-05,-1.25379801841049e-05
0.404166666666667,0.06,100673264.973638,-302969.238137233,322957.056127963,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-8.57142857142857e-06,0.000479829313071807,-0.000145261660620137,3.99851593301287e-06,0.000203819305252108,-3.71183179696561e-05,-1.2283494909492e-05
0.404166666666667,0.064,100713107.091631,-320898.191233986,317449.147456301,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-9.14285714285714e-06,0.000480044650233339,-0.000145403953898682,3.9303227780304e-06,0.000204311711151956,-3.76999337852508e-05,-1.20212547116299e-05
0.404166666666667,0.068,100752223.382949,-338500.522327193,311637.529976376,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-9.71428571428572e-06,0.000480256064474512,-0.000145543654939105,3.85836941875514e-06,0.000204790552656009,-3.82821084050072e-05,-1.17517641246765e-05
0.404166666666667,0.072,100790577.686907,-355759.959108054,305528.24991124,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.02857142857143e-05,0.000480463360355425,-0.000145680634596096,3.78273071318679e-06,0.000205255807751239,-3.88648309433916e-05,-1.14754900985389e-05
0.404166666666667,0.076,100828134.661895,-372660.597852763,299127.608539799,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.08571428571429e-05,0.000480666346863099,-0.000145814766649625,3.70348467715942e-06,0.0002057075406716,-3.94480900099901e-05,-1.11928464860959e-05
0.404166666666667,0.08,100864859.810546,-389186.914745583,292442.155141258,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.14285714285714e-05,0.000480864837547473,-0.000145945927894806,3.620712396987e-06,0.000206145882949085,-4.00318737215693e-05,-1.09041824519399e-05
0.404166666666667,0.084,100900719.503919,-405323.776763426,285478.679844729,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.2e-05,0.000481058650652132,-0.000146073998228281,3.53449794093475e-06,0.000206571010609854,-4.06161697144825e-05,-1.06097755343174e-05
0.404166666666667,0.088,100935681.004728,-421056.452127393,278244.206391895,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.25714285714286e-05,0.000481247609239837,-0.00014619886073117,3.44492826961394e-06,0.000206983119140864,-4.12009651574071e-05,-1.0309829762586e-05
0.404166666666667,0.092,100969712.489616,-436370.620327007,270745.984820198,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.31428571428571e-05,0.000481431541312922,-0.000146320401748627,3.35209314539293e-06,0.000207382397979052,-4.17862467644016e-05,-1.00044788810715e-05
0.404166666666667,0.096,101002783.070496,-451252.381723189,262991.484073623,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.37142857142857e-05,0.000481610279928633,-0.000146438510966057,3.25608504091152e-06,0.000207769006281013,-4.23720008082659e-05,-9.6937943806246e-06
0.404166666666667,0.1,101034862.814969,-465688.266736231,254988.384547693,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.42857142857143e-05,0.000481783663309477,-0.000146553081482034,3.15699904678096e-06,0.00020814305161768,-4.2958213134194e-05,-9.3777977149023e-06
0.404166666666667,0.104,101065922.765834,-479665.244625191,246744.570574931,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.48571428571429e-05,0.000481951534948673,-0.000146664009877978,3.05493277854676e-06,0.000208504573015052,-4.35448691737059e-05,-9.05647580089371e-06
0.404166666666667,0.108,101095934.959701,-493170.731865303,238268.1228566,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.54285714285714e-05,0.000482113743710763,-0.000146771196284645,2.94998628298647e-06,0.00020885352944508,-4.41319539588445e-05,-8.72979869054572e-06
0.404166666666667,0.112,101124872.444733,-506192.600130026,229567.310846179,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.6e-05,0.000482270143927488,-0.000146874544445476,2.84226194380983e-06,0.000209189794482988,-4.47194521366264e-05,-8.39773816601792e-06
0.404166666666667,0.116,101152709.297521,-518719.183884453,220650.585089627,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.65714285714286e-05,0.000482420595488983,-0.000146973961776861,2.73186438682396e-06,0.00020951315741566,-4.53073479837339e-05,-8.06028596322076e-06
0.404166666666667,0.12,101179420.639104,-530739.287596785,211526.569527133,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.71428571428571e-05,0.000482564963930395,-0.000147069359425371,2.61890038462164e-06,0.000209823330639859,-4.58956254214353e-05,-7.71747036908839e-06
0.404166666666667,0.124,101204982.650166,-542242.192574536,202204.053760679,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.77142857142857e-05,0.00048270312051399,-0.00014716065232202,2.5034787608465e-06,0.000210119962759392,-4.64842680307234e-05,-7.36937006376684e-06
0.404166666666667,0.128,101229372.585405,-553217.663432076,192691.985291419,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.82857142857143e-05,0.00048283494230683,-0.000147247759233588,2.38571029408424e-06,0.000210402656405613,-4.70732590676578e-05,-7.01612428015927e-06
0.404166666666667,0.132,101252568.787102,-563655.954196026,182999.461730514,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.88571428571429e-05,0.0004829603122541,-0.00014733060281108,2.26570762142541e-06,0.000210670989491569,-4.76625814789021e-05,-6.65793861568948e-06
0.404166666666667,0.136,101274550.6979,-573547.814054874,173135.722986771,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-1.94285714285714e-05,0.000483079119248172,-0.000147409109635356,2.14358514174097e-06,0.000210924538387121,-4.82522179174435e-05,-6.29508613637341e-06
0.404166666666667,0.14,101295298.872798,-582884.492759024,163110.143434123,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2e-05,0.000483191258193455,-0.000147483210259992,2.01945891870819e-06,0.000211162901384821,-4.88421507584835e-05,-5.92790374026798e-06
0.404166666666667,0.144,101314794.990394,-591657.745677294,152932.224061684,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.05714285714286e-05,0.000483296630067129,-0.000147552839251407,1.89344658362085e-06,0.000211385720821179,-4.94323621154891e-05,-5.5567840737539e-06
0.404166666666667,0.148,101333021.863368,-599859.838515683,142611.58460885,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.11428571428571e-05,0.000483395141975823,-0.000147617935226315,1.76566723801434e-06,0.000211592702324621,-5.00228338563944e-05,-5.18216359778184e-06
0.404166666666667,0.152,101349963.448231,-607483.551703962,132157.95568766,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.17142857142857e-05,0.000483486707208296,-0.000147678440886539,1.63624135613294e-06,0.000211783629871843,-5.06135476199405e-05,-4.80450766174447e-06
0.404166666666667,0.156,101365604.854345,-614522.184455401,121581.170894372,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.22857142857143e-05,0.0004835712452842,-0.000147734303051233,1.50529068726365e-06,0.000211958375633223,-5.12044848321455e-05,-4.42429364266015e-06
0.404166666666667,0.16,101379932.352233,-620969.558504655,110891.158911993,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.28571428571429e-05,0.000483648681998971,-0.000147785472686545,1.37293815795801e-06,0.000212116903954664,-5.17956267228916e-05,-4.04199333369146e-06
0.404166666666667,0.164,101392933.381175,-626820.021528538,100097.935605282,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.34285714285714e-05,0.00048371894946492,-0.000147831904932766,1.23930777416063e-06,0.000212259269232201,-5.23869543426227e-05,-3.6580558105516e-06
0.404166666666667,0.168,101404596.55612,-632068.450254086,89211.5961095486,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.4e-05,0.000483781986148554,-0.000147873559129001,1.10452452326108e-06,0.000212385607858962,-5.29784485791387e-05,-3.27289196452096e-06
0.404166666666667,0.172,101414911.673907,-636710.253257979,78242.306914394,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.45714285714286e-05,0.00048383773690421,-0.000147910398835381,9.68714276082973e-07,0.000212496124832625,-5.35700901744802e-05,-2.88686176976075e-06
0.404166666666667,0.176,101423869.718802,-640741.373461068,67200.2979433614,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.51428571428571e-05,0.000483886153004003,-0.000147942391852866,8.3200368882257e-07,0.000212591075977742,-5.41618597418917e-05,-2.50026515899977e-06
0.404166666666667,0.18,101431462.867381,-644158.290321347,56095.8546303393,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.57142857142857e-05,0.000483927192164177,-0.000147969510240646,6.94520104947058e-07,0.000212670747036326,-5.47537377828543e-05,-2.11333712897707e-06
0.404166666666667,0.184,101437684.49273,-646958.021728391,44939.3099934005,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.62857142857143e-05,0.000483960818567849,-0.000147991730331178,5.56391457061149e-07,0.000212735431091962,-5.5345704704179e-05,-1.72624740268442e-06
0.404166666666667,0.188,101442529.168004,-649138.12560186,33741.0367066669,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.68571428571429e-05,0.000483987002884213,-0.000148009032742872,4.17746168749209e-07,0.000212785405903177,-5.59377408351505e-05,-1.33910465965893e-06
0.404166666666667,0.192,101445992.669325,-650696.701196307,22511.4391706758,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.74285714285714e-05,0.00048400572228421,-0.000148021402390447,2.78713056398843e-07,0.000212820912723749,-5.65298264447123e-05,-9.51965029907369e-07
0.404166666666667,0.196,101448071.978031,-651632.390114116,11260.9455816494,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.8e-05,0.000484016960452693,-0.000148028828492969,1.39421231010898e-07,0.00021284213808119,-5.71219417586841e-05,-5.64844253015171e-07
0.404166666666667,0.2,101448765.282284,-651944.377028006,4.39024425402038e-11,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000192460317460317,-2.85714285714286e-05,0.000484020707597109,-0.000148031304579587,5.43554050497761e-22,0.000212849199777346,-5.77140669770025e-05,-1.77732651605625e-07
0.408333333333333,-0.2,98568735.7428142,644068.915733638,0,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.85714285714286e-05,0.000468454833657591,-0.000137745484795765,0,0.000167218438311491,-5.5098193918306e-07,-7.43264393831586e-07
0.408333333333333,-0.196,98569464.2616581,643741.082253837,11355.9185943832,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.8e-05,0.000468458771128486,-0.000137748086648779,1.4059708735903e-07,0.0001672487093532,-1.10197428577818e-06,-1.48456940823017e-06
0.408333333333333,-0.192,98571649.0057482,642757.947413328,22699.9135217599,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.74285714285714e-05,0.000468470579150115,-0.000137755889306243,2.81046548364647e-07,0.000167339140706826,-1.65299784300315e-06,-2.22004560129421e-06
0.408333333333333,-0.188,98575287.5389825,641120.607457847,34020.0759822672,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.68571428571429e-05,0.000468490244555929,-0.000137768884067795,4.21200940732832e-07,0.000167488600308525,-2.20407337927433e-06,-2.94596940004504e-06
0.408333333333333,-0.184,98580375.8052696,638830.887628684,45304.5268807415,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.62857142857143e-05,0.000468517745423719,-0.000137787056447391,5.60913189952037e-07,0.000167695244939226,-2.7552216050639e-06,-3.65885351059076e-06
0.408333333333333,-0.18,98586908.1346319,635891.339415663,56541.4316052157,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.57142857142857e-05,0.000468553051108606,-0.000137810386195114,7.00036772255051e-07,0.000167956583435757,-3.30646314984435e-06,-4.35552743337792e-06
0.408333333333333,-0.176,98594877.2517288,632305.236722051,67719.0147171206,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.51428571428571e-05,0.000468596122289106,-0.000137838847327603,8.38425896497684e-07,0.000168269561060284,-3.85781853915476e-06,-5.03320482310065e-06
0.408333333333333,-0.172,98604274.2867732,628076.570952072,78825.5745242969,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.45714285714286e-05,0.000468646911026131,-0.000137872408167047,9.75935684586533e-07,0.000168630661160747,-4.40930817182295e-06,-5.68953508487007e-06
0.408333333333333,-0.168,98615088.7888119,623210.045034654,89849.4975083877,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.4e-05,0.000468705360834769,-0.000137911031388614,1.11242235010385e-06,0.000169036019503556,-4.96095229737741e-06,-6.32263737447851e-06
0.408333333333333,-0.164,98627308.7413336,617711.066399892,100779.272578746,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.34285714285714e-05,0.000468771406768636,-0.000137954674076191,1.24774337478447e-06,0.000169481546146391,-5.51277099368218e-06,-6.93111602934543e-06
0.408333333333333,-0.16,98640920.580161,611585.738927549,111603.505125663,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.28571428571429e-05,0.000468844975516584,-0.000138003287786289,1.38175768250821e-06,0.000169963049468022,-6.06478414482733e-06,-7.51405735215408e-06
0.408333333333333,-0.156,98655909.2135788,604840.853889554,122310.930846505,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.22857142857143e-05,0.000468925985511485,-0.000138056818619924,1.51432581048054e-06,0.000170476356993857,-6.61701141930703e-06,-8.07100855382661e-06
0.408333333333333,-0.152,98672258.044642,597483.879911085,132890.429319196,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.17142857142857e-05,0.000469014347050803,-0.000138115207302293,1.64531007728528e-06,0.000171017427945792,-7.1694722485162e-06,-8.6019404899426e-06
0.408333333333333,-0.148,98689948.9956061,589522.951977235,143331.037298462,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.11428571428571e-05,0.000469109962428633,-0.000138178389270022,1.77457474750477e-06,0.000171582452983711,-7.72218580559629e-06,-9.10719655221375e-06
0.408333333333333,-0.144,98708962.534412,580966.859514598,153621.961711286,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2.05714285714286e-05,0.000469212726078846,-0.000138246294765757,1.90198619261592e-06,0.000172167937361337,-8.27517098465932e-06,-9.58743066739947e-06
0.408333333333333,-0.14,98729277.7031572,571825.033579267,163752.592329126,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,2e-05,0.000469322524728969,-0.000138318848939847,2.02741304788441e-06,0.000172770764647214,-8.82844638041871e-06,-1.00435377812709e-05
0.408333333333333,-0.136,98750872.1484783,562107.533184758,173712.514095654,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.94285714285714e-05,0.000469439237564395,-0.000138395971958851,2.15072636499381e-06,0.000173388239210072,-9.38203026825411e-06,-1.04765804455856e-05
0.408333333333333,-0.132,98773722.1537662,551825.030805196,183491.519090023,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.88571428571429e-05,0.000469562736402498,-0.000138477579120594,2.27179976016219e-06,0.000174018106778291,-9.93594058473649e-06,-1.08877151726549e-05
0.408333333333333,-0.128,98797802.6731316,540988.797090805,193079.618106939,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.82857142857143e-05,0.000469692885876211,-0.00013856358097547,2.39050955751449e-06,0.000174658553495174,-1.04901949086384e-05,-1.1278122076924e-05
0.408333333333333,-0.124,98823087.3670351,529610.684834217,202467.051836212,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.77142857142857e-05,0.000469829543626594,-0.000138653883453697,2.50673492749596e-06,0.000175308184945575,-1.10448104424532e-05,-1.16489409985256e-05
0.408333333333333,-0.12,98849548.6394945,517703.112227459,211644.301625795,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.71428571428571e-05,0.000469972560503935,-0.000138748387998195,2.62035802012889e-06,0.000175965987570009,-1.15998039944459e-05,-1.20012168221893e-05
0.408333333333333,-0.116,98877157.6767765,505279.045450585,220602.099813786,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.65714285714286e-05,0.000470121780776863,-0.000138846991702773,2.73126409293259e-06,0.000176631275661819,-1.2155191961257e-05,-1.23358560966209e-05
0.408333333333333,-0.112,98905884.4874802,492351.980633917,229331.439616255,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.6e-05,0.000470277042349,-0.000138949587455286,2.83934163334411e-06,0.000177303627723605,-1.27109903110782e-05,-1.26535963613382e-05
0.408333333333333,-0.108,98935697.9439187,478935.925236585,237823.584559248,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.54285714285714e-05,0.000470438176982608,-0.000139056064085424,2.94448247549545e-06,0.000177982816314975,-1.32672145674199e-05,-1.29549888409865e-05
0.408333333333333,-0.104,98966565.8247007,465045.378884692,246070.077444764,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.48571428571429e-05,0.000470605010528739,-0.000139166306516788,3.04658191122089e-06,0.000178668735642213,-1.3823879793487e-05,-1.32403944141436e-05
0.408333333333333,-0.1,98998454.858416,450695.313712788,254062.748841945,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.42857142857143e-05,0.000470777363163344,-0.000139280195922914,3.14553879518599e-06,0.000179361331022561,-1.43810005771787e-05,-1.35099920466285e-05
0.408333333333333,-0.096,99031330.7683275,435901.154252638,261793.725096185,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.37142857142857e-05,0.000470955049628817,-0.000139397609886884,3.24125564404801e-06,0.000180060534015892,-1.49385910167262e-05,-1.37637982373244e-05
0.408333333333333,-0.092,99065158.3179705,420678.756913265,269255.435850281,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.31428571428571e-05,0.00047113787948046,-0.00013951842256418,3.3336387295749e-06,0.000180766206481078,-1.54966647069829e-05,-1.40016954911661e-05
0.408333333333333,-0.088,99099901.357564,405044.389096194,276440.621073158,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.25714285714286e-05,0.00047132565733731,-0.000139642504848443,3.42259816566767e-06,0.000181478096120278,-1.60552347263767e-05,-1.42234674357861e-05
0.408333333333333,-0.084,99135522.8711344,389014.707989533,283342.337593087,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.2e-05,0.000471518183136845,-0.000139769724539766,3.50804798924774e-06,0.000182195805266718,-1.66143136245358e-05,-1.44288379533882e-05
0.408333333333333,-0.08,99171985.0242575,372606.739084133,289953.965133646,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.14285714285714e-05,0.000471715252393011,-0.000139899946515205,3.58990623498799e-06,0.0001829187738005,-1.71739134105966e-05,-1.46175116164103e-05
0.408333333333333,-0.076,99209249.2123234,355837.854454486,296269.211851977,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.08571428571429e-05,0.000471916656457081,-0.000140033032901155,3.66809500388162e-06,0.000183646276195075,-1.77340455422012e-05,-1.47892127934726e-05
0.408333333333333,-0.072,99247276.1092304,338725.750846338,302282.119380173,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,1.02857142857143e-05,0.00047212218278084,-0.000140168843247251,3.74254052565928e-06,0.00018437743185571,-1.82947209151902e-05,-1.49437210206446e-05
0.408333333333333,-0.068,99286025.7164174,321288.427612175,307987.067371796,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,9.71428571428572e-06,0.000472331615181589,-0.000140307234701491,3.81317321507938e-06,0.000185111227158256,-1.88559498539962e-05,-1.50809005933395e-05
0.408333333333333,-0.064,99325457.412145,303544.164534768,313378.777556723,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,9.14285714285714e-06,0.000472544734108498,-0.000140448062186232,3.87992772213086e-06,0.000185846546972676,-1.94177421027411e-05,-1.52007228000799e-05
0.408333333333333,-0.06,99365530.0009379,285511.499577962,318452.317308576,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,8.57142857142857e-06,0.000472761316909831,-0.000140591178574778,3.94274297620142e-06,0.000186582212993343,-1.99801068170402e-05,-1.53032797594204e-05
0.408333333333333,-0.056,99406201.7631052,267209.20660268,323203.102730068,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,8e-06,0.000472981138100592,-0.000140736434868233,4.00156222427703e-06,0.000187317025918404,-2.05430525565132e-05,-1.53887894004459e-05
0.408333333333333,-0.052,99447430.5042557,248656.273084937,327626.901262531,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,7.42857142857143e-06,0.000473203969630144,-0.000140883680372342,4.05633306325038e-06,0.000188049808433689,-2.11065872780025e-05,-1.54575917091921e-05
0.408333333333333,-0.048,99489173.6047304,229871.877871294,331719.833826835,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,6.85714285714286e-06,0.000473429581149376,-0.000141032762874037,4.10700746642748e-06,0.000188779446060578,-2.16707183294987e-05,-1.55101369127015e-05
0.408333333333333,-0.044,99531388.068876,210875.369005823,335478.376503733,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000194444444444444,6.28571428571429e-06,0.00047365774027702,-0.000141183528817414,4.15354180433193e-06,0.000189504923208674,-2.22354524447683e-05,-1.55469667569077e-05
